,Created at,User ID,Geolocation,Text
0,2022-10-10 19:45:55+00:00,1579558865850761216,,John is a retired railroad worker who counts on his Medicare. He’s supporting Jared because he knows Jared has stood up and defended the Medicare benefits that John and other Maine seniors rely on. https://t.co/92gVEnWds8
1,2022-10-10 13:04:55+00:00,1579457954650411008,,Thanks to @Tiffany_Muller and @StopBigMoney for joining us in Lewiston yesterday. Proud to work with you to get big money out of politics. https://t.co/76HnzdLt7k
2,2022-10-08 13:51:09+00:00,1578744811171246082,,"We asked Dr. Ned Claxton from Lewiston why Mainers should vote for Jared. 

His answer: experience, thoughtfulness, authenticity, and honesty. 

#mepolitics https://t.co/S0GSlI4Up0"
3,2022-10-07 13:43:05+00:00,1578380393291579392,,"No matter how many millions are spent spreading misleading attacks and lies on TV, these Maine lobstermen and their families know: Jared fights for them. 

#mepolitics https://t.co/xup0FUtwgA"
4,2022-10-03 21:21:20+00:00,1577046163077070848,,"Team Golden is sending out volunteers every day, all over the state, to knock on doors, make calls, and connect with our friends and neighbors about the importance of this election. 

Get involved here: https://t.co/gIoGal2kkm https://t.co/cJZsYf53oY"
5,2022-10-03 14:16:00+00:00,1576939127404367872,,"Our country is more partisan than ever, but Americans from different parties can still work together to get things done.

The For Country Caucus, a bipartisan group of veterans in Congress I've co-led for the past 2 years, is proof.

More here: https://t.co/xKhzp8jfcY #mepolitics"
6,2022-09-30 19:38:11+00:00,1575933042098511872,,"I worked with my colleagues in the ME delegation to  secure $1 billion to help struggling households afford heating oil this winter. 

Today, we passed that bill through the House and it will now go to the president's desk. 

Read more: https://t.co/Ql2VUhmuyU #mepolitics"
7,2022-09-28 00:10:35+00:00,1574914432634863617,,"Thanks to everyone who tuned into the #ME02 debate on @newscentermaine. It is a great honor to represent you in Congress. #mepolitics

My closing message to Mainers tonight: https://t.co/eIibc5pNcC"
8,2022-09-27 23:51:05+00:00,1574909525349515264,,"Bruce Poliquin won’t give a straight answer about whether or not he supports codifying the right of all Mainers to marry who they want. 

#mepolitics #me02"
9,2022-09-27 23:46:20+00:00,1574908327506714625,,"Talk is cheap. So are photo ops next to large walls. But the numbers don’t lie: Jared has a stronger record on border security than Bruce Poliquin. 

#mepolitics #me02 https://t.co/e9u2w5i8mn"
10,2022-09-27 23:44:52+00:00,1574907959867576320,,"Jared has consistently voted to strengthen our Southern Border and provide customs, border, and immigration agents &amp; officers with the resources they need to handle the surge in crossings at the border and stop the flow of illegal drugs. #mepolitics #me02

https://t.co/v9rsnAOBRc"
11,2022-09-27 23:39:35+00:00,1574906630797496322,,"It’s 2022 and Bruce Poliquin still can’t give a straight answer about who won the election.

#mepolitics #ME02"
