,Created at,User ID,Text
0,2022-10-09 20:25:54+00:00,1579206540393091073,Happy Birthday John Lennon from the Wildes Family  and Wildes &amp; Weinberg Immigration Law Offices! #johnlennon #beatles #thebeatles #birthday #legend https://t.co/zp2rZRQmMH
1,2022-10-06 17:32:36+00:00,1578075764242653184,"MICHAEL WILDES PRESENTS ONLINE CLE (CONTINUING LEGAL EDUCATION)

Wildes &amp; Weinberg, P.C. Managing Partner, Michael Wildes, recently taped a #CLE (Continuing Legal Education) course for Lawline entitled What Every Lawyer Should Know About #Immigration Law. https://t.co/jC7ccp6gQq"
2,2022-10-03 13:13:07+00:00,1576923300382449664,"LAWFUL PERMANENT RESIDENT STATUS GRANTED

W&amp;W PC has secured lawful permanent resident status for Joseph Payne, a former Cruise Line Officer, based on his marriage to Giulia Griffith, a Radio City Rockette. Attorney @J_Wildes accompanied the couple to their green card interview! https://t.co/DIXUaR0RW7"
3,2022-09-30 17:01:44+00:00,1575893671609831424,"Registration Period For The 2024 Diversity Immigrant Visa Program (DV-2024) Has Been Announced!

https://t.co/Zg7Xbk6Skr

#immigrant #Visa #program #USA #lawyer #attorney"
4,2022-09-28 12:37:39+00:00,1575102435567468545,"Launch Day! The 🇺🇸 USA Immigration Law Firm Wildes &amp; Weinberg Immigration Law Offices is proud to announce the opening of our new offices in Tel Aviv, Israel 🇮🇱. 

#israel #usa #offices #expand https://t.co/jpcTBaUh9c"
5,2022-09-25 17:37:13+00:00,1574090662202556416,"From our families to yours: blessings to every household and family for a year filled with love, health and happiness! https://t.co/JsY3azOm0U"
6,2022-09-23 19:21:44+00:00,1573392189056589824,"The Governor is in the House. NJ Governor Phil Murphy visits our Englewood. New Jersey branch of our law firm. 

#nj #politics #governor #america #wildesformayor https://t.co/8xQjcolL5e"
7,2022-09-20 15:30:24+00:00,1572246807803211777,"O Visa Approved for Rock Star. With Icon, friend, and client @boygeorgeofficial #rockstar #ovisa #immigrationlawyer #aventuraimmigrationlawyer #visa #music #wildesformayor #englewoodnewjersey #englewoodnj #bergencountynj #wildeslaw #wildesimmigrationlaw @paul_kemsley_pk https://t.co/VFXF0eqlgY"
8,2022-09-19 18:21:05+00:00,1571927372068265984,Managing Partner Michael Wildes is pleased to announce that Wildes &amp; Weinberg P.C. has secured O-1 visa classification on behalf of extraordinary dancer Romina Hidalgo and O-2 classification for her team of supporting #dancers. https://t.co/LSyCS54IR8
9,2022-09-15 18:30:24+00:00,1570480166295506946,"#TBT

In 1972, Leon Wildes testified on Illegal #Aliens before the Committee on The #Judiciary #HouseofRepresentatives. https://t.co/YuuhOBg29D"
10,2022-09-13 20:27:07+00:00,1569784764881670152,"Managing Partner Michael Wildes is proud to announce the approval of the petition filed to secure O-1 classification for renowned influencer, Alinity Divine.
#immigration #influencer #usa https://t.co/yurcsfnJau"
11,2022-09-12 19:34:12+00:00,1569409060520316930,"Managing Partner Michael Wildes is pleased to announce that Wildes &amp; Weinberg P.C. has secured O-1 #visa classification on behalf of extraordinary #tattoo artist, Harley Kirkwood. https://t.co/qvDGpqv0ra"
12,2022-09-08 21:15:14+00:00,1567984931997097984,"Our condolences to all our #British clients and friends upon the loss your dear #Queen. The U.K.’s longest reigning Monarch, Queen Elizabeth II’s impact will be recorded in history. Much comfort to the Royal Family and a 🇬🇧#Nation that grieves. 

Mayor Michael Wildes, Esq. https://t.co/vTxHu5Zl21"
13,2022-09-06 13:36:15+00:00,1567144648849719298,Managing Partner Michael Wildes is pleased to announce that Wildes &amp; Weinberg P.C. has secured asylum for the #tennis coach and family friend of Mike Tyson. @MikeTyson https://t.co/gwlfaYVg1y
14,2022-09-01 20:53:57+00:00,1565442862120140801,"#TBT OUR REPRESENTATION OF ISRAELI COMEDY TRIO HaGashash HaHiver, an Iconic Israeli Comedy Trio #israel #immigration #law #comedy https://t.co/sN7UoyuPfL"
15,2022-08-31 15:55:07+00:00,1565005269360320514,"Managing Partner Michael Wildes is pleased to announce that Wildes &amp; Weinberg P.C. has secured O-1 visa classification on behalf of extraordinary interdisciplinary artist, Nitcha Tothong, to work with performance branding company, WITHIN.
#art #talent #artist #immigration #law https://t.co/RdJ5riw9BY"
