,Created at,User ID,Text
0,2020-11-03 16:43:35+00:00,1323667149299351555,It would be an honor to be your representative - thank you for making your voice heard.
1,2020-11-03 16:42:51+00:00,1323666963097391104,"When I voted this week, I thought of my granddaughter, Chloe, and all of our children, who will have such an incredibly bright future in front of her when our citizens speak at the voting booth. We need to make sure that irresponsible and unaccountable leadership is defeated."
2,2020-11-03 16:41:04+00:00,1323666514021666819,"If you have an absentee ballot, please drop it asap at your local dropbox; see https://t.co/bK5A9mYDDf for locations. If you haven’t voted yet, get to the polls today and bring two friends."
3,2020-11-03 16:40:19+00:00,1323666328381771782,"Today is the final day I ask for your help with getting our friends and neighbors to vote. When we win, we will be doing important work to help our families, and our communities, build a better world for all of us."
4,2020-11-03 16:39:28+00:00,1323666113444618247,"The coronavirus has made what’s at stake this election all the more palpable:
The stability of our country
Affordable healthcare
Support for our small businesses
Good paying jobs
Protection for our Great Lakes and natural resources
A future for our children is on the ballot"
5,2020-11-03 16:37:47+00:00,1323665690985930753,"Today is Election Day. We’ve all overcome so much to get where we are today. Thank you to the thousands who have already voted, volunteered, donated, and reminded friends to vote. I am so proud of this team, and everything we were able to accomplish."
6,2020-11-03 00:06:33+00:00,1323416239285411840,"Have you made a plan to vote yet? Polls are open tomorrow 7am-8pm &amp; you can drop off absentee ballots until 8pm. Not registered to vote? You can do so tomorrow in person at your clerk’s office! If you have any questions about voting logistics, check out https://t.co/TmCYpHyzb5."
7,2020-11-01 21:38:48+00:00,1323016666519867392,"It was amazing to get out in Monroe today to canvass, meet people, and hear stories like Bryson's. We have an amazing community and I look forward to flipping the 7th with them :) https://t.co/i26g7pONqZ"
8,2020-10-31 23:00:21+00:00,1322674800465248256,"What does Tim Walberg stand for? In an election with so many important issues on the ballot, it is vital to know where your representatives stand. We can’t trust a Rep who denies his record to appease the crowd. Take a look as we highlight just 4 of his misleading statements: https://t.co/tEP92mvMuN"
9,2020-10-31 02:16:37+00:00,1322361807575654401,"THIS IS THE FINAL STRETCH! Team Driskell will be doing Get Out the Vote this weekend, Mon, and Tues. We have lots of staffers, interns, and volunteers who are excited to engage with the community. #MI07 

Sign up to flip Michigan’s 7th from red to blue: https://t.co/wpsttaecUH"
10,2020-10-29 17:05:33+00:00,1321860738714132481,So many Americans still need economic relief from the effects of COVID-19. We should not celebrate GDP gains until they benefit ALL Americans. https://t.co/9DQokcSqYa
11,2020-10-28 15:08:55+00:00,1321468996244410368,"141,316 voters from MI-7 have already voted early! This is democracy in action. https://t.co/98zvpBdsiN"
12,2020-10-27 19:26:03+00:00,1321171320709808132,"DON’T FORGET! Our virtual grassroots rally to raise funds for getting out the vote is this Thursday! Join Gretchen, Rep. Andy Levin, Rep. Katherine Clark, and more guest speakers as we discuss the most important election of our lifetimes. 

Register here: https://t.co/LKmF6quHWf"
13,2020-10-26 17:51:26+00:00,1320785121612648450,"I'm very proud of our team of staff, interns, and volunteers who have been working on getting out the vote and giving voters the information they need to vote safely! https://t.co/Rul0Czo7Xo"
14,2020-10-26 00:24:45+00:00,1320521716540542976,We are down to single digit number of days before the election! Make sure to make a difference with more than just your vote by volunteering with Team Driskell: https://t.co/wpsttaecUH!
15,2020-10-24 23:23:01+00:00,1320143790099828736,"Thank you, Team Driskell! 
Sign up for phone banking to help flip Michigan at https://t.co/wpsttaecUH. https://t.co/kth4TrvCDi"
16,2020-10-24 13:31:26+00:00,1319994915112259585,"Our Great Lakes are our most prominent natural resource. Despite the environmental risks from pipelines like Enbridge Line 5, Walberg voted for these pipelines, against requiring safety reviews of pipelines, and so that pipeline owners aren’t liable for cleanup. https://t.co/eiMJgbAVbJ"
17,2020-10-22 14:43:01+00:00,1319288152796794880,Yes we do! I couldn’t be more excited to serve with all the other women in the US House of Representatives. https://t.co/tuHIZDqqvw
18,2020-10-21 16:21:33+00:00,1318950559961939969,Every Michigander deserves representation that actually represents them. In Congress I will make sure the voices of all my constituents are heard and taken seriously. https://t.co/M57k6gGxlP
19,2020-10-21 01:15:58+00:00,1318722663276253185,"Michael Steele’s message resonated with me as he voiced concerns of the upcoming election and the values we need to defend on the ballot box today. It is important to first vote as an American, not as a Democrat or a Republican. https://t.co/8Fm3UMPhjD"
20,2020-10-20 19:00:50+00:00,1318628260658532366,"The best ways to avoid threats to voting are to trust official Secretary of State websites and vote early! For information about your ballot, clerk’s office, and polling location visit https://t.co/H5xFITxrqg or https://t.co/NTwCHLPxmS. https://t.co/4RIGT3Iogo"
21,2020-10-20 15:32:36+00:00,1318575855401132034,"While my opponent supports fossil fuel drilling under our Great Lakes, I know that more than 1.3 million jobs depend on keeping them clean, safe, and beautiful. That’s why I’ll work to protect our Great Lakes from polluters, not invite them in. https://t.co/QvwLmE7jyC"
22,2020-10-19 17:04:42+00:00,1318236646731620352,"You can still register in-person to vote until Election Day! For another useful resource, you can also visit https://t.co/H5xFITxrqg to register!"
23,2020-10-19 14:57:46+00:00,1318204701318565890,"🚨TODAY is the last day to register to vote online in Michigan! 🗳️🚨

If you haven’t done so already, visit https://t.co/VAjJeaAOc9! Make a plan to vote, do your civic duty, and let your voice be heard in such a historic election. ✅"
24,2020-10-18 00:03:22+00:00,1317617229094150144,I had a great afternoon with these two strong women and everyone who came to talk today! https://t.co/MKC5rkQz7u
25,2020-10-17 14:44:17+00:00,1317476533313916930,"I am ready to join the fight to protect affordable health care for all Michiganders regardless of age, income, or pre-existing conditions. https://t.co/lCQuWVrYNq"
